anio,ccaa,provincia,tipo_procedencia,categoria,especie,n_sueltas
2006,Andalucía,Cádiz,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Cádiz,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2006,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Cantabria,Cantabria,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Cantabria,Cantabria,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Cantabria,Cantabria,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Cantabria,Cantabria,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Cantabria,Cantabria,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Cantabria,Cantabria,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Cantabria,Cantabria,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1275.0
2006,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,269.0
2006,C. Valenciana,Castellón,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,C. Valenciana,Castellón,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,C. Valenciana,Castellón,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,C. Valenciana,Castellón,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,C. Valenciana,Castellón,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,C. Valenciana,Castellón,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,C. Valenciana,Castellón,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,C. Valenciana,Castellón,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,C. Valenciana,Castellón,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,2182.0
2006,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2006,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,800.0
2006,Castilla-La Mancha,Ciudad Real,ADMINISTRACIÓN,Caza Mayor,Ciervo,353.0
2006,Castilla-La Mancha,Ciudad Real,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Castilla-La Mancha,Ciudad Real,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla-La Mancha,Ciudad Real,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Castilla-La Mancha,Ciudad Real,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,Castilla-La Mancha,Ciudad Real,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Castilla-La Mancha,Ciudad Real,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla-La Mancha,Ciudad Real,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,Castilla-La Mancha,Ciudad Real,ADMINISTRACIÓN,Caza Menor de Aves,Paloma zurita,0.0
2006,Castilla-La Mancha,Ciudad Real,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,1204.0
2006,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,200.0
2006,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,940.0
2006,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,8500.0
2006,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,164.0
2006,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,40.0
2006,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma zurita,0.0
2006,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,316100.0
2006,Andalucía,Córdoba,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Andalucía,Córdoba,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Andalucía,Córdoba,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Andalucía,Córdoba,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Andalucía,Córdoba,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Córdoba,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2006,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Castilla-La Mancha,Cuenca,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Castilla-La Mancha,Cuenca,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Castilla-La Mancha,Cuenca,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla-La Mancha,Cuenca,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Castilla-La Mancha,Cuenca,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,Castilla-La Mancha,Cuenca,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Castilla-La Mancha,Cuenca,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla-La Mancha,Cuenca,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,Castilla-La Mancha,Cuenca,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2006,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Cataluña,Gerona,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Cataluña,Gerona,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,Cataluña,Gerona,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Cataluña,Gerona,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,8854.0
2006,Cataluña,Gerona,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Cataluña,Gerona,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,3100.0
2006,Cataluña,Gerona,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,3217.0
2006,Cataluña,Gerona,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,10481.0
2006,Cataluña,Gerona,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,Cataluña,Gerona,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Cataluña,Gerona,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Cataluña,Gerona,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,Cataluña,Gerona,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,8225.0
2006,Andalucía,Granada,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Andalucía,Granada,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Andalucía,Granada,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Andalucía,Granada,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Andalucía,Granada,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Granada,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2006,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Castilla-La Mancha,Guadalajara,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Castilla-La Mancha,Guadalajara,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Castilla-La Mancha,Guadalajara,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla-La Mancha,Guadalajara,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Castilla-La Mancha,Guadalajara,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,Castilla-La Mancha,Guadalajara,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Castilla-La Mancha,Guadalajara,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla-La Mancha,Guadalajara,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,Castilla-La Mancha,Guadalajara,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,50.0
2006,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,2500.0
2006,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,3200.0
2006,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2006,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,25000.0
2006,País Vasco,Guipúzcoa,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,País Vasco,Guipúzcoa,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,País Vasco,Guipúzcoa,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,País Vasco,Guipúzcoa,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,País Vasco,Guipúzcoa,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,País Vasco,Guipúzcoa,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,País Vasco,Guipúzcoa,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,País Vasco,Guipúzcoa,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,País Vasco,Guipúzcoa,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,País Vasco,Guipúzcoa,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,País Vasco,Guipúzcoa,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,País Vasco,Guipúzcoa,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,País Vasco,Guipúzcoa,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2006,País Vasco,Guipúzcoa,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,País Vasco,Guipúzcoa,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,País Vasco,Guipúzcoa,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,País Vasco,Guipúzcoa,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,País Vasco,Guipúzcoa,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Andalucía,Huelva,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Andalucía,Huelva,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Andalucía,Huelva,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Andalucía,Huelva,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Andalucía,Huelva,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Huelva,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2006,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Aragón,Huesca,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Aragón,Huesca,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Aragón,Huesca,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Aragón,Huesca,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,Aragón,Huesca,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Aragón,Huesca,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Aragón,Huesca,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,Aragón,Huesca,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Baleares,Baleares,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Baleares,Baleares,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,Baleares,Baleares,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Baleares,Baleares,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,1160.0
2006,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,11225.0
2006,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,810.0
2006,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,890.0
2006,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,11610.0
2006,Andalucía,Jaén,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Andalucía,Jaén,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Andalucía,Jaén,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Andalucía,Jaén,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Andalucía,Jaén,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Andalucía,Jaén,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Jaén,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2006,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,La Rioja,La Rioja,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,La Rioja,La Rioja,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,La Rioja,La Rioja,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,La Rioja,La Rioja,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,La Rioja,La Rioja,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,La Rioja,La Rioja,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,La Rioja,La Rioja,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,La Rioja,La Rioja,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,La Rioja,La Rioja,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,1000.0
2006,La Rioja,La Rioja,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,La Rioja,La Rioja,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,La Rioja,La Rioja,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,La Rioja,La Rioja,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2006,La Rioja,La Rioja,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,La Rioja,La Rioja,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,La Rioja,La Rioja,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,La Rioja,La Rioja,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,La Rioja,La Rioja,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Canarias,Las Palmas,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Canarias,Las Palmas,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Canarias,Las Palmas,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Canarias,Las Palmas,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Canarias,Las Palmas,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,Canarias,Las Palmas,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Canarias,Las Palmas,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Canarias,Las Palmas,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,Canarias,Las Palmas,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,8500.0
2006,Canarias,Las Palmas,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Canarias,Las Palmas,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,Canarias,Las Palmas,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,25825.0
2006,Canarias,Las Palmas,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2006,Canarias,Las Palmas,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,Canarias,Las Palmas,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Canarias,Las Palmas,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Canarias,Las Palmas,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,Canarias,Las Palmas,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,187.0
2006,Castilla y León,León,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Castilla y León,León,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Castilla y León,León,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla y León,León,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,Castilla y León,León,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Castilla y León,León,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla y León,León,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,Castilla y León,León,ADMINISTRACIÓN,Caza Menor de Aves,Paloma zurita,0.0
2006,Castilla y León,León,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Castilla y León,León,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Castilla y León,León,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,Castilla y León,León,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla y León,León,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,Castilla y León,León,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Castilla y León,León,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla y León,León,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,Castilla y León,León,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma zurita,0.0
2006,Castilla y León,León,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Cataluña,Lérida,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Cataluña,Lérida,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
