anio,ccaa,provincia,categoria,especie,n_capturas
2020,Aragón,Huesca,Caza Menor de Aves,Tórtola común,8153.0
2020,Aragón,Huesca,Caza Menor de Aves,Zorzal,19226.0
2020,Aragón,Teruel,Caza Mayor,Cabra montés,3027.0
2020,Aragón,Teruel,Caza Mayor,Ciervo,1679.0
2020,Aragón,Teruel,Caza Mayor,Corzo,3168.0
2020,Aragón,Teruel,Caza Mayor,Gamo,214.0
2020,Aragón,Teruel,Caza Mayor,Jabalí,6346.0
2020,Aragón,Teruel,Caza Menor de Mamíferos,Conejo,60549.0
2020,Aragón,Teruel,Caza Menor de Mamíferos,Liebre,11578.0
2020,Aragón,Teruel,Caza Menor de Mamíferos,Zorro,6040.0
2020,Aragón,Teruel,Caza Menor de Aves,Acuáticas y anátidas,2277.0
2020,Aragón,Teruel,Caza Menor de Aves,Becada,1775.0
2020,Aragón,Teruel,Caza Menor de Aves,Codorniz,63395.0
2020,Aragón,Teruel,Caza Menor de Aves,Córvidos,4228.0
2020,Aragón,Teruel,Caza Menor de Aves,Estornino,1485.0
2020,Aragón,Teruel,Caza Menor de Aves,Paloma,24433.0
2020,Aragón,Teruel,Caza Menor de Aves,Perdiz,28059.0
2020,Aragón,Teruel,Caza Menor de Aves,Tórtola común,6525.0
2020,Aragón,Teruel,Caza Menor de Aves,Zorzal,62362.0
2020,Aragón,Zaragoza,Caza Mayor,Cabra montés,293.0
2020,Aragón,Zaragoza,Caza Mayor,Ciervo,1042.0
2020,Aragón,Zaragoza,Caza Mayor,Corzo,6982.0
2020,Aragón,Zaragoza,Caza Mayor,Jabalí,6021.0
2020,Aragón,Zaragoza,Caza Menor de Mamíferos,Conejo,509536.0
2020,Aragón,Zaragoza,Caza Menor de Mamíferos,Liebre,12860.0
2020,Aragón,Zaragoza,Caza Menor de Mamíferos,Zorro,3384.0
2020,Aragón,Zaragoza,Caza Menor de Aves,Acuáticas y anátidas,2322.0
2020,Aragón,Zaragoza,Caza Menor de Aves,Becada,1516.0
2020,Aragón,Zaragoza,Caza Menor de Aves,Codorniz,48669.0
2020,Aragón,Zaragoza,Caza Menor de Aves,Córvidos,6914.0
2020,Aragón,Zaragoza,Caza Menor de Aves,Estornino,3161.0
2020,Aragón,Zaragoza,Caza Menor de Aves,Faisán,3.0
2020,Aragón,Zaragoza,Caza Menor de Aves,Paloma,40861.0
2020,Aragón,Zaragoza,Caza Menor de Aves,Perdiz,42355.0
2020,Aragón,Zaragoza,Caza Menor de Aves,Tórtola común,7064.0
2020,Aragón,Zaragoza,Caza Menor de Aves,Zorzal,61401.0
2020,Baleares,Baleares,Caza Mayor,Cabra asilvestrada,7322.7
2020,Baleares,Baleares,Caza Menor de Mamíferos,Conejo,48834.66
2020,Baleares,Baleares,Caza Menor de Mamíferos,Liebre,3018.49
2020,Baleares,Baleares,Caza Menor de Aves,Becada,3186.0
2020,Baleares,Baleares,Caza Menor de Aves,Codorniz,14092.96
2020,Baleares,Baleares,Caza Menor de Aves,Paloma,123332.76
2020,Baleares,Baleares,Caza Menor de Aves,Perdiz,64528.86
2020,Baleares,Baleares,Caza Menor de Aves,Tórtola común,7516.95
2020,Baleares,Baleares,Caza Menor de Aves,Zorzal,364373.19
2020,C. Valenciana,Alicante,Caza Mayor,Arruí,881.0
2020,C. Valenciana,Alicante,Caza Mayor,Cabra montés,35.0
2020,C. Valenciana,Alicante,Caza Mayor,Ciervo,105.0
2020,C. Valenciana,Alicante,Caza Mayor,Gamo,5.0
2020,C. Valenciana,Alicante,Caza Mayor,Jabalí,9005.0
2020,C. Valenciana,Alicante,Caza Mayor,Muflón,236.0
2020,C. Valenciana,Alicante,Caza Menor de Mamíferos,Conejo,332.0
2020,C. Valenciana,Alicante,Caza Menor de Mamíferos,Liebre,323.0
2020,C. Valenciana,Alicante,Caza Menor de Mamíferos,Zorro,299.0
2020,C. Valenciana,Alicante,Caza Menor de Aves,Acuáticas y anátidas,6462.0
2020,C. Valenciana,Alicante,Caza Menor de Aves,Becada,605.0
2020,C. Valenciana,Alicante,Caza Menor de Aves,Córvidos,6271.0
2020,C. Valenciana,Alicante,Caza Menor de Aves,Estornino,16305.0
2020,C. Valenciana,Alicante,Caza Menor de Aves,Paloma,92086.0
2020,C. Valenciana,Alicante,Caza Menor de Aves,Perdiz,28070.0
2020,C. Valenciana,Alicante,Caza Menor de Aves,Zorzal,139993.0
2020,C. Valenciana,Castellón,Caza Mayor,Cabra montés,613.0
2020,C. Valenciana,Castellón,Caza Mayor,Ciervo,50.0
2020,C. Valenciana,Castellón,Caza Mayor,Corzo,299.0
2020,C. Valenciana,Castellón,Caza Mayor,Jabalí,8408.0
2020,C. Valenciana,Castellón,Caza Mayor,Muflón,50.0
2020,C. Valenciana,Castellón,Caza Menor de Mamíferos,Conejo,182.0
2020,C. Valenciana,Castellón,Caza Menor de Mamíferos,Liebre,178.0
2020,C. Valenciana,Castellón,Caza Menor de Mamíferos,Zorro,168.0
2020,C. Valenciana,Castellón,Caza Menor de Aves,Acuáticas y anátidas,1910.0
2020,C. Valenciana,Castellón,Caza Menor de Aves,Avefría,37.0
2020,C. Valenciana,Castellón,Caza Menor de Aves,Becada,1331.0
2020,C. Valenciana,Castellón,Caza Menor de Aves,Codorniz,2029.0
2020,C. Valenciana,Castellón,Caza Menor de Aves,Córvidos,5975.0
2020,C. Valenciana,Castellón,Caza Menor de Aves,Estornino,4320.0
2020,C. Valenciana,Castellón,Caza Menor de Aves,Paloma,19868.0
2020,C. Valenciana,Castellón,Caza Menor de Aves,Perdiz,9520.0
2020,C. Valenciana,Castellón,Caza Menor de Aves,Zorzal,199590.0
2020,C. Valenciana,Castellón,Caza Menor de Aves,Otras Caza Menor de Aves,16.0
2020,C. Valenciana,Valencia,Caza Mayor,Arruí,35.0
2020,C. Valenciana,Valencia,Caza Mayor,Cabra montés,992.0
2020,C. Valenciana,Valencia,Caza Mayor,Ciervo,727.0
2020,C. Valenciana,Valencia,Caza Mayor,Corzo,574.0
2020,C. Valenciana,Valencia,Caza Mayor,Gamo,65.0
2020,C. Valenciana,Valencia,Caza Mayor,Jabalí,18146.0
2020,C. Valenciana,Valencia,Caza Mayor,Muflón,770.0
2020,C. Valenciana,Valencia,Caza Menor de Mamíferos,Conejo,368.0
2020,C. Valenciana,Valencia,Caza Menor de Mamíferos,Liebre,341.0
2020,C. Valenciana,Valencia,Caza Menor de Mamíferos,Zorro,340.0
2020,C. Valenciana,Valencia,Caza Menor de Aves,Acuáticas y anátidas,32647.0
2020,C. Valenciana,Valencia,Caza Menor de Aves,Avefría,286.0
2020,C. Valenciana,Valencia,Caza Menor de Aves,Becada,1454.0
2020,C. Valenciana,Valencia,Caza Menor de Aves,Codorniz,783.0
2020,C. Valenciana,Valencia,Caza Menor de Aves,Córvidos,26189.0
2020,C. Valenciana,Valencia,Caza Menor de Aves,Estornino,15695.0
2020,C. Valenciana,Valencia,Caza Menor de Aves,Paloma,66665.0
