anio,ccaa,provincia,tipo_coto,n_cotos,sup_ha
2008,La Rioja,La Rioja,Coto social / deportivo,88.0,196696.0
2008,La Rioja,La Rioja,Coto intensivo de caza,1.0,680.0
2008,La Rioja,La Rioja,Reserva de caza,1.0,106934.0
2008,La Rioja,La Rioja,Terrenos no cinegéticos,26.0,12603.0
2008,La Rioja,La Rioja,Vedado de caza,9.0,2149.0
2008,Madrid,Madrid,Coto privado de caza,774.0,530575.0
2008,Madrid,Madrid,Reserva de caza,1.0,11276.0
2008,Madrid,Madrid,Zona de caza controlada,,27632.0
2008,Murcia,Murcia,Coto privado de caza,1196.0,611537.4
2008,Murcia,Murcia,Coto social / deportivo,51.0,94629.0
2008,Murcia,Murcia,Coto social,2.0,3627.0
2008,Murcia,Murcia,Coto intensivo de caza,27.0,21055.0
2008,Murcia,Murcia,Refugio de fauna,19.0,5234.0
2008,Murcia,Murcia,Reserva de caza,1.0,14183.0
2007,Andalucía,Almería,Coto privado de caza,741.0,640117.0
2007,Andalucía,Almería,Coto social / deportivo,13.0,19866.0
2007,Andalucía,Cádiz,Coto privado de caza,738.0,477203.0
2007,Andalucía,Cádiz,Coto social / deportivo,40.0,77614.0
2007,Andalucía,Córdoba,Coto privado de caza,1424.0,987561.0
2007,Andalucía,Córdoba,Coto social / deportivo,54.0,160807.0
2007,Andalucía,Granada,Coto privado de caza,1024.0,808197.0
2007,Andalucía,Granada,Coto social / deportivo,38.0,96243.0
2007,Andalucía,Granada,Coto intensivo de caza,4.0,3362.0
2007,Andalucía,Granada,Reserva de caza,1.0,2400.0
2007,Andalucía,Granada,Zona de caza controlada,3.0,30587.0
2007,Andalucía,Huelva,Coto privado de caza,782.0,700641.0
2007,Andalucía,Huelva,Coto social / deportivo,31.0,81094.0
2007,Andalucía,Jaén,Coto privado de caza,814.0,817699.0
2007,Andalucía,Jaén,Coto social / deportivo,80.0,340629.0
2007,Andalucía,Jaén,Reserva de caza,1.0,65621.0
2007,Andalucía,Málaga,Coto privado de caza,300.0,184037.0
2007,Andalucía,Málaga,Coto social / deportivo,131.0,327567.0
2007,Andalucía,Málaga,Coto intensivo de caza,2.0,1200.0
2007,Andalucía,Málaga,Reserva de caza,3.0,62847.0
2007,Andalucía,Sevilla,Coto privado de caza,1161.0,914972.0
2007,Andalucía,Sevilla,Coto social / deportivo,90.0,233556.0
2007,Andalucía,Sevilla,Coto intensivo de caza,1.0,495.0
2007,Aragón,Huesca,Coto privado de caza,95.0,106082.0
2007,Aragón,Huesca,Coto regional / municipal,117.0,374222.0
2007,Aragón,Huesca,Coto social,7.0,24715.0
2007,Aragón,Huesca,Coto social / deportivo,328.0,800993.0
2007,Aragón,Huesca,Coto intensivo de caza,11.0,1511.0
2007,Aragón,Huesca,Refugio de fauna,1.0,637.0
2007,Aragón,Huesca,Reserva de caza,5.0,138356.0
2007,Aragón,Teruel,Coto privado de caza,66.0,90908.0
2007,Aragón,Teruel,Coto regional / municipal,113.0,457449.0
2007,Aragón,Teruel,Coto social,2.0,3487.0
2007,Aragón,Teruel,Coto social / deportivo,169.0,804535.0
2007,Aragón,Teruel,Coto intensivo de caza,4.0,571.0
2007,Aragón,Teruel,Reserva de caza,3.0,58620.0
2007,Aragón,Zaragoza,Coto privado de caza,108.0,120856.0
2007,Aragón,Zaragoza,Coto regional / municipal,143.0,551553.0
2007,Aragón,Zaragoza,Coto social,3.0,19014.0
2007,Aragón,Zaragoza,Coto social / deportivo,209.0,872883.0
2007,Aragón,Zaragoza,Coto intensivo de caza,11.0,1245.0
2007,Aragón,Zaragoza,Refugio de fauna,3.0,9351.0
2007,Canarias,Las Palmas,Coto privado de caza,0.0,
2007,Canarias,Las Palmas,Reserva de caza,7.0,
2007,Canarias,Las Palmas,Zona de caza controlada,2.0,54687.0
2007,Canarias,Tenerife,Coto privado de caza,59.0,
2007,Canarias,Tenerife,Coto intensivo de caza,1.0,0.0
2007,Canarias,Tenerife,Zona de caza controlada,2.0,125910.0
2007,Cantabria,Cantabria,Coto privado de caza,116.0,291758.0
2007,Cantabria,Cantabria,Coto intensivo de caza,1.0,210.0
2007,Cantabria,Cantabria,Reserva de caza,1.0,178170.0
2007,Cantabria,Cantabria,Zona de caza controlada,4.0,15390.0
2007,Castilla-La Mancha,Albacete,Coto privado de caza,0.0,0.0
2007,Castilla-La Mancha,Albacete,Zona de caza controlada,5.0,
2007,Castilla-La Mancha,Ciudad Real,Coto privado de caza,1471.0,1759218.0
2007,Castilla-La Mancha,Ciudad Real,Coto social,1.0,3706.0
2007,Castilla-La Mancha,Ciudad Real,Coto intensivo de caza,37.0,27386.0
2007,Castilla-La Mancha,Ciudad Real,Refugio de caza,13.0,6925.0
2007,Castilla-La Mancha,Ciudad Real,Zona de caza controlada,5.0,12857.0
2007,Castilla-La Mancha,Ciudad Real,Zona de seguridad,1.0,338.0
2007,Castilla-La Mancha,Cuenca,Coto privado de caza,793.0,1528978.0
2007,Castilla-La Mancha,Cuenca,Reserva de caza,1.0,6675.0
2007,Castilla-La Mancha,Cuenca,Zona de caza controlada,19.0,41011.0
2007,Castilla-La Mancha,Guadalajara,Coto privado de caza,667.0,1064001.0
2007,Castilla-La Mancha,Guadalajara,Coto social / deportivo,1.0,972.0
2007,Castilla-La Mancha,Guadalajara,Coto intensivo de caza,6.0,3508.0
2007,Castilla-La Mancha,Guadalajara,Reserva de caza,1.0,57185.0
2007,Castilla-La Mancha,Guadalajara,Zona de caza controlada,8.0,7645.0
2007,Castilla y León,Ávila,Coto privado de caza,484.0,634909.0
2007,Castilla y León,Ávila,Coto regional / municipal,1.0,3362.0
2007,Castilla y León,Ávila,Coto intensivo de caza,3.0,2925.0
2007,Castilla y León,Ávila,Reserva de caza,1.0,37216.0
2007,Castilla y León,Burgos,Coto privado de caza,858.0,1272535.0
2007,Castilla y León,Burgos,Coto intensivo de caza,8.0,39250.0
2007,Castilla y León,Burgos,Reserva de caza,1.0,75167.0
2007,Castilla y León,Burgos,Zona de caza controlada,1.0,509.0
2007,Castilla y León,León,Coto privado de caza,960.0,1251783.0
2007,Castilla y León,León,Coto intensivo de caza,9.0,10713.0
2007,Castilla y León,León,Reserva de caza,3.0,146737.0
2007,Castilla y León,León,Zona de caza controlada,1.0,6122.0
2007,Castilla y León,Palencia,Coto privado de caza,469.0,683166.0
2007,Castilla y León,Palencia,Coto intensivo de caza,6.0,6726.0
2007,Castilla y León,Palencia,Reserva de caza,1.0,49471.0
2007,Castilla y León,Salamanca,Coto privado de caza,1146.0,1126054.0
2007,Castilla y León,Salamanca,Coto intensivo de caza,14.0,13483.0
2007,Castilla y León,Salamanca,Reserva de caza,1.0,21513.0
2007,Castilla y León,Salamanca,Zona de caza controlada,2.0,3544.0
2007,Castilla y León,Segovia,Coto privado de caza,413.0,625075.0
2007,Castilla y León,Segovia,Coto intensivo de caza,6.0,3544.0
2007,Castilla y León,Segovia,Zona de caza controlada,1.0,10181.0
2007,Castilla y León,Soria,Coto privado de caza,462.0,886999.0
2007,Castilla y León,Soria,Coto intensivo de caza,2.0,3807.0
2007,Castilla y León,Soria,Reserva de caza,1.0,115895.0
2007,Castilla y León,Soria,Zona de caza controlada,3.0,2306.0
2007,Castilla y León,Valladolid,Coto privado de caza,392.0,728239.0
2007,Castilla y León,Valladolid,Coto regional / municipal,3.0,2982.0
2007,Castilla y León,Zamora,Coto privado de caza,553.0,872419.0
2007,Castilla y León,Zamora,Coto intensivo de caza,7.0,6391.0
2007,Castilla y León,Zamora,Reserva de caza,2.0,100015.0
2007,Cataluña,Barcelona,Coto privado de caza,447.0,609482.0
2007,Cataluña,Barcelona,Coto intensivo de caza,12.0,8268.0
2007,Cataluña,Barcelona,Reserva de caza,1.0,11398.0
2007,Cataluña,Barcelona,Zona de caza controlada,3.0,11398.0
2007,Cataluña,Gerona,Coto privado de caza,283.0,525426.0
2007,Cataluña,Gerona,Coto intensivo de caza,7.0,3625.0
2007,Cataluña,Gerona,Reserva de caza,3.0,29848.0
2007,Cataluña,Gerona,Zona de caza controlada,2.0,2056.0
2007,Cataluña,Lérida,Coto privado de caza,499.0,883984.0
2007,Cataluña,Lérida,Coto intensivo de caza,10.0,9651.0
2007,Cataluña,Lérida,Reserva de caza,4.0,174703.0
2007,Cataluña,Lérida,Zona de caza controlada,4.0,97828.0
2007,Cataluña,Tarragona,Coto privado de caza,318.0,550753.0
2007,Cataluña,Tarragona,Coto intensivo de caza,6.0,4318.0
2007,Cataluña,Tarragona,Reserva de caza,2.0,23809.0
2007,Cataluña,Tarragona,Zona de caza controlada,6.0,2554.0
2007,Madrid,Madrid,Coto privado de caza,774.0,529755.0
2007,Madrid,Madrid,Coto intensivo de caza,0.0,0.0
2007,Madrid,Madrid,Reserva de caza,1.0,11276.0
2007,Madrid,Madrid,Zona de caza controlada,0.0,27632.0
2007,Extremadura,Badajoz,Coto privado de caza,720.0,567447.0
2007,Extremadura,Badajoz,Coto regional / municipal,1.0,8017.0
2007,Extremadura,Badajoz,Coto social / deportivo,1089.0,1224136.0
2007,Extremadura,Badajoz,Coto intensivo de caza,71.0,51745.0
2007,Extremadura,Badajoz,Reserva de caza,1.0,24999.0
2007,Extremadura,Badajoz,Zona de caza controlada,14.0,24654.1
2007,Extremadura,Cáceres,Coto privado de caza,702.0,583857.0
2007,Extremadura,Cáceres,Coto regional / municipal,3.0,24541.0
2007,Extremadura,Cáceres,Coto social / deportivo,930.0,1012044.0
2007,Extremadura,Cáceres,Coto intensivo de caza,102.0,70097.0
2007,Extremadura,Cáceres,Refugio de caza,2.0,170.0
2007,Extremadura,Cáceres,Reserva de caza,1.0,13010.0
2007,Extremadura,Cáceres,Zona de caza controlada,5.0,10528.0
2007,Galicia,La Coruña,Coto privado de caza,122.0,687291.0
2007,Galicia,La Coruña,Coto regional / municipal,1.0,5100.0
2007,Galicia,Orense,Coto privado de caza,103.0,647384.0
2007,Galicia,Orense,Coto regional / municipal,1.0,14478.0
2007,Baleares,Baleares,Coto privado de caza,1880.0,369100.0
2007,Baleares,Baleares,Coto social / deportivo,3.0,900.0
2007,Baleares,Baleares,Coto intensivo de caza,3.0,410.0
2007,Baleares,Baleares,Zona de caza controlada,4.0,1530.0
2007,La Rioja,La Rioja,Coto privado de caza,14.0,6316.0
2007,La Rioja,La Rioja,Coto regional / municipal,89.0,177396.0
2007,La Rioja,La Rioja,Coto social / deportivo,89.0,196724.0
2007,La Rioja,La Rioja,Coto intensivo de caza,1.0,680.0
2007,La Rioja,La Rioja,Otros terrenos,37.0,15338.0
2007,La Rioja,La Rioja,Reserva de caza,1.0,106934.0
2007,País Vasco,Guipúzcoa,Coto regional / municipal,2.0,2500.0
2007,País Vasco,Guipúzcoa,Zona de caza controlada,12.0,180.0
2007,Asturias,Asturias,Coto privado de caza,1.0,604.0
2007,Asturias,Asturias,Coto regional / municipal,59.0,738000.0
2007,Asturias,Asturias,Reserva de caza,11.0,210143.0
2007,Murcia,Murcia,Coto privado de caza,1236.0,634411.0
2007,Murcia,Murcia,Coto social / deportivo,53.0,96391.0
2007,Murcia,Murcia,Reserva de caza,1.0,14182.0
2006,Andalucía,Cádiz,Coto privado de caza,733.0,488543.0
2006,Andalucía,Cádiz,Coto regional / municipal,0.0,0.0
2006,Andalucía,Cádiz,Coto social / deportivo,34.0,63861.0
2006,Andalucía,Cádiz,Coto intensivo de caza,0.0,0.0
2006,Andalucía,Cádiz,Reserva de caza,0.0,0.0
2006,Andalucía,Cádiz,Zona de caza controlada,0.0,0.0
2006,Andalucía,Córdoba,Coto privado de caza,1453.0,1010746.0
2006,Andalucía,Córdoba,Coto regional / municipal,0.0,0.0
2006,Andalucía,Córdoba,Coto social / deportivo,48.0,145921.0
2006,Andalucía,Córdoba,Coto intensivo de caza,0.0,0.0
2006,Andalucía,Córdoba,Reserva de caza,0.0,0.0
2006,Andalucía,Córdoba,Zona de caza controlada,0.0,0.0
2006,Andalucía,Granada,Coto privado de caza,1037.0,824263.0
2006,Andalucía,Granada,Coto regional / municipal,0.0,0.0
2006,Andalucía,Granada,Coto social / deportivo,36.0,92420.0
2006,Andalucía,Granada,Coto intensivo de caza,4.0,3362.0
2006,Andalucía,Granada,Reserva de caza,0.0,0.0
2006,Andalucía,Granada,Zona de caza controlada,3.0,30255.0
2006,Andalucía,Huelva,Coto privado de caza,779.0,732238.0
2006,Andalucía,Huelva,Coto regional / municipal,0.0,0.0
2006,Andalucía,Huelva,Coto social / deportivo,27.0,75907.0
2006,Andalucía,Huelva,Coto intensivo de caza,0.0,0.0
2006,Andalucía,Huelva,Reserva de caza,0.0,0.0
2006,Andalucía,Huelva,Zona de caza controlada,0.0,0.0
2006,Andalucía,Jaén,Coto privado de caza,829.0,823299.0
2006,Andalucía,Jaén,Coto regional / municipal,0.0,0.0
2006,Andalucía,Jaén,Coto social / deportivo,80.0,340355.0
2006,Andalucía,Jaén,Coto intensivo de caza,0.0,0.0
2006,Andalucía,Jaén,Reserva de caza,1.0,68965.0
2006,Andalucía,Jaén,Zona de caza controlada,0.0,0.0
2006,Andalucía,Málaga,Coto privado de caza,289.0,181248.0
2006,Andalucía,Málaga,Coto regional / municipal,0.0,0.0
2006,Andalucía,Málaga,Coto social / deportivo,136.0,324330.0
2006,Andalucía,Málaga,Coto intensivo de caza,4.0,3037.0
2006,Andalucía,Málaga,Reserva de caza,3.0,62900.0
2006,Andalucía,Málaga,Zona de caza controlada,0.0,0.0
2006,Andalucía,Sevilla,Coto privado de caza,1167.0,933714.0
2006,Andalucía,Sevilla,Coto regional / municipal,0.0,0.0
2006,Andalucía,Sevilla,Coto social / deportivo,83.0,213663.0
2006,Andalucía,Sevilla,Coto intensivo de caza,1.0,495.0
2006,Andalucía,Sevilla,Reserva de caza,0.0,0.0
2006,Andalucía,Sevilla,Zona de caza controlada,0.0,0.0
2006,Aragón,Huesca,Coto privado de caza,95.0,105313.0
2006,Aragón,Huesca,Coto regional / municipal,117.0,367727.0
2006,Aragón,Huesca,Coto social / deportivo,327.0,806723.0
2006,Aragón,Huesca,Coto social,7.0,22806.0
2006,Aragón,Huesca,Coto intensivo de caza,11.0,2667.0
2006,Aragón,Huesca,Reserva de caza,5.0,126798.0
2006,Aragón,Huesca,Zona de caza controlada,0.0,0.0
2006,Aragón,Teruel,Coto privado de caza,67.0,90523.0
2006,Aragón,Teruel,Coto regional / municipal,114.0,459867.0
2006,Aragón,Teruel,Coto social / deportivo,169.0,801497.0
2006,Aragón,Teruel,Coto social,2.0,3395.0
2006,Aragón,Teruel,Coto intensivo de caza,4.0,1088.0
2006,Aragón,Teruel,Reserva de caza,2.0,52089.0
2006,Aragón,Teruel,Zona de caza controlada,0.0,0.0
2006,Aragón,Zaragoza,Coto privado de caza,109.0,122138.0
2006,Aragón,Zaragoza,Coto regional / municipal,143.0,505988.0
2006,Aragón,Zaragoza,Coto social / deportivo,208.0,837342.0
2006,Aragón,Zaragoza,Coto social,3.0,19100.0
2006,Aragón,Zaragoza,Coto intensivo de caza,8.0,2068.0
2006,Aragón,Zaragoza,Reserva de caza,0.0,0.0
2006,Aragón,Zaragoza,Zona de caza controlada,0.0,0.0
2006,Asturias,Asturias,Cercado / vallado,3.0,3525.0
2006,Asturias,Asturias,Coto privado de caza,1.0,604.0
2006,Asturias,Asturias,Coto regional / municipal,58.0,694799.0
2006,Asturias,Asturias,Coto social / deportivo,0.0,0.0
2006,Asturias,Asturias,Coto intensivo de caza,0.0,0.0
2006,Asturias,Asturias,Refugio de caza,15.0,27774.0
2006,Asturias,Asturias,Reserva de caza,11.0,210143.0
2006,Asturias,Asturias,Zona de caza controlada,0.0,0.0
2006,Asturias,Asturias,Zona de seguridad,11.0,30122.0
2006,Baleares,Baleares,Coto privado de caza,1851.0,357381.0
2006,Baleares,Baleares,Coto regional / municipal,0.0,0.0
2006,Baleares,Baleares,Coto social / deportivo,3.0,900.0
2006,Baleares,Baleares,Coto intensivo de caza,3.0,410.0
2006,Baleares,Baleares,Reserva de caza,0.0,0.0
2006,Baleares,Baleares,Zona de caza controlada,0.0,0.0
2006,C. Valenciana,Alicante,Coto privado de caza,368.0,407923.0
2006,C. Valenciana,Alicante,Coto regional / municipal,0.0,0.0
2006,C. Valenciana,Alicante,Coto social / deportivo,0.0,0.0
2006,C. Valenciana,Alicante,Coto intensivo de caza,0.0,0.0
2006,C. Valenciana,Alicante,Reserva de caza,0.0,0.0
2006,C. Valenciana,Alicante,Zona de caza controlada,0.0,0.0
2006,C. Valenciana,Castellón,Coto privado de caza,197.0,551141.0
2006,C. Valenciana,Castellón,Coto regional / municipal,0.0,0.0
2006,C. Valenciana,Castellón,Coto social / deportivo,0.0,0.0
2006,C. Valenciana,Castellón,Coto intensivo de caza,0.0,0.0
2006,C. Valenciana,Castellón,Reserva de caza,1.0,26000.0
2006,C. Valenciana,Castellón,Zona de caza controlada,0.0,0.0
2006,C. Valenciana,Valencia,Coto privado de caza,414.0,840927.0
2006,C. Valenciana,Valencia,Coto regional / municipal,0.0,0.0
2006,C. Valenciana,Valencia,Coto social / deportivo,0.0,0.0
2006,C. Valenciana,Valencia,Coto intensivo de caza,0.0,0.0
2006,C. Valenciana,Valencia,Reserva de caza,1.0,36009.0
2006,C. Valenciana,Valencia,Zona de caza controlada,0.0,0.0
2006,Canarias,Las Palmas,Coto privado de caza,15.0,3500.0
2006,Canarias,Las Palmas,Coto regional / municipal,0.0,0.0
2006,Canarias,Las Palmas,Coto social / deportivo,0.0,0.0
2006,Canarias,Las Palmas,Coto intensivo de caza,1.0,1000.0
2006,Canarias,Las Palmas,Refugio de caza,1.0,3714.0
2006,Canarias,Las Palmas,Reserva de caza,6.0,1000.0
2006,Canarias,Las Palmas,Zona de caza controlada,3.0,98000.0
2006,Canarias,Tenerife,Coto privado de caza,0.0,0.0
2006,Canarias,Tenerife,Coto regional / municipal,0.0,0.0
2006,Canarias,Tenerife,Coto social / deportivo,0.0,0.0
2006,Canarias,Tenerife,Coto intensivo de caza,0.0,0.0
2006,Canarias,Tenerife,Reserva de caza,0.0,0.0
2006,Canarias,Tenerife,Zona de caza controlada,0.0,48.0
2006,Cantabria,Cantabria,Coto privado de caza,116.0,291758.0
2006,Cantabria,Cantabria,Coto regional / municipal,0.0,0.0
2006,Cantabria,Cantabria,Coto social / deportivo,0.0,0.0
2006,Cantabria,Cantabria,Coto intensivo de caza,1.0,210.0
2006,Cantabria,Cantabria,Reserva de caza,1.0,178170.0
2006,Cantabria,Cantabria,Zona de caza controlada,4.0,15390.0
2006,Castilla y León,Burgos,Coto privado de caza,871.0,1276056.0
2006,Castilla y León,Burgos,Coto regional / municipal,0.0,0.0
2006,Castilla y León,Burgos,Coto social / deportivo,0.0,0.0
2006,Castilla y León,Burgos,Coto intensivo de caza,0.0,0.0
2006,Castilla y León,Burgos,Reserva de caza,1.0,74503.0
2006,Castilla y León,Burgos,Zona de caza controlada,1.0,509.0
2006,Castilla y León,León,Coto privado de caza,945.0,1223754.0
2006,Castilla y León,León,Coto regional / municipal,0.0,0.0
2006,Castilla y León,León,Coto social / deportivo,0.0,0.0
2006,Castilla y León,León,Coto intensivo de caza,0.0,0.0
2006,Castilla y León,León,Reserva de caza,3.0,145477.0
2006,Castilla y León,León,Zona de caza controlada,1.0,6122.0
2006,Castilla y León,Palencia,Coto privado de caza,463.0,674322.0
2006,Castilla y León,Palencia,Coto regional / municipal,0.0,0.0
2006,Castilla y León,Palencia,Coto social / deportivo,0.0,0.0
2006,Castilla y León,Palencia,Coto intensivo de caza,0.0,0.0
2006,Castilla y León,Palencia,Reserva de caza,1.0,47500.0
2006,Castilla y León,Palencia,Zona de caza controlada,0.0,0.0
2006,Castilla y León,Salamanca,Coto privado de caza,1125.0,1089610.0
2006,Castilla y León,Salamanca,Coto regional / municipal,0.0,0.0
2006,Castilla y León,Salamanca,Coto social / deportivo,0.0,0.0
2006,Castilla y León,Salamanca,Coto intensivo de caza,0.0,0.0
2006,Castilla y León,Salamanca,Reserva de caza,1.0,21513.0
2006,Castilla y León,Salamanca,Zona de caza controlada,2.0,3544.0
2006,Castilla y León,Segovia,Coto privado de caza,420.0,621726.0
2006,Castilla y León,Segovia,Coto regional / municipal,0.0,0.0
2006,Castilla y León,Segovia,Coto social / deportivo,0.0,0.0
2006,Castilla y León,Segovia,Coto intensivo de caza,0.0,0.0
2006,Castilla y León,Segovia,Reserva de caza,0.0,0.0
2006,Castilla y León,Segovia,Zona de caza controlada,1.0,10181.0
2006,Castilla y León,Soria,Coto privado de caza,456.0,880558.0
2006,Castilla y León,Soria,Coto regional / municipal,0.0,0.0
2006,Castilla y León,Soria,Coto social / deportivo,0.0,0.0
2006,Castilla y León,Soria,Coto intensivo de caza,0.0,0.0
2006,Castilla y León,Soria,Reserva de caza,1.0,116842.0
2006,Castilla y León,Soria,Zona de caza controlada,3.0,2306.0
2006,Castilla y León,Valladolid,Coto privado de caza,391.0,740736.0
2006,Castilla y León,Valladolid,Coto regional / municipal,3.0,2982.0
2006,Castilla y León,Valladolid,Coto social / deportivo,0.0,0.0
2006,Castilla y León,Valladolid,Coto intensivo de caza,0.0,0.0
2006,Castilla y León,Valladolid,Reserva de caza,0.0,0.0
2006,Castilla y León,Valladolid,Zona de caza controlada,0.0,0.0
2006,Castilla y León,Zamora,Coto privado de caza,536.0,851207.0
2006,Castilla y León,Zamora,Coto regional / municipal,0.0,0.0
2006,Castilla y León,Zamora,Coto social / deportivo,0.0,0.0
2006,Castilla y León,Zamora,Coto intensivo de caza,0.0,0.0
2006,Castilla y León,Zamora,Reserva de caza,2.0,100022.0
2006,Castilla y León,Zamora,Zona de caza controlada,0.0,0.0
2006,Castilla y León,Ávila,Coto privado de caza,462.0,595818.0
2006,Castilla y León,Ávila,Coto regional / municipal,1.0,3362.0
2006,Castilla y León,Ávila,Coto social / deportivo,0.0,0.0
2006,Castilla y León,Ávila,Coto intensivo de caza,0.0,0.0
2006,Castilla y León,Ávila,Reserva de caza,1.0,37570.0
2006,Castilla y León,Ávila,Zona de caza controlada,0.0,0.0
2006,Castilla-La Mancha,Albacete,Coto privado de caza,1392.0,1261494.0
2006,Castilla-La Mancha,Albacete,Coto regional / municipal,0.0,0.0
2006,Castilla-La Mancha,Albacete,Coto social / deportivo,0.0,0.0
2006,Castilla-La Mancha,Albacete,Coto intensivo de caza,56.0,51388.0
2006,Castilla-La Mancha,Albacete,Reserva de caza,0.0,0.0
2006,Castilla-La Mancha,Albacete,Zona de caza controlada,5.0,12800.0
2006,Castilla-La Mancha,Ciudad Real,Coto privado de caza,1450.0,1726940.0
2006,Castilla-La Mancha,Ciudad Real,Coto regional / municipal,0.0,0.0
2006,Castilla-La Mancha,Ciudad Real,Coto social / deportivo,1.0,3706.0
2006,Castilla-La Mancha,Ciudad Real,Coto intensivo de caza,42.0,54338.0
2006,Castilla-La Mancha,Ciudad Real,Refugio de fauna,7.0,4823.0
2006,Castilla-La Mancha,Ciudad Real,Reserva de caza,0.0,0.0
2006,Castilla-La Mancha,Ciudad Real,Zona de caza controlada,5.0,12857.0
2006,Castilla-La Mancha,Cuenca,Coto privado de caza,779.0,1517038.0
2006,Castilla-La Mancha,Cuenca,Coto regional / municipal,0.0,0.0
2006,Castilla-La Mancha,Cuenca,Coto social / deportivo,0.0,0.0
2006,Castilla-La Mancha,Cuenca,Coto intensivo de caza,0.0,0.0
2006,Castilla-La Mancha,Cuenca,Reserva de caza,1.0,25724.0
2006,Castilla-La Mancha,Cuenca,Zona de caza controlada,19.0,41011.0
2006,Castilla-La Mancha,Guadalajara,Coto privado de caza,649.0,1049650.0
2006,Castilla-La Mancha,Guadalajara,Coto regional / municipal,0.0,0.0
2006,Castilla-La Mancha,Guadalajara,Coto social / deportivo,1.0,972.0
2006,Castilla-La Mancha,Guadalajara,Coto intensivo de caza,6.0,3508.0
2006,Castilla-La Mancha,Guadalajara,Reserva de caza,1.0,57185.0
2006,Castilla-La Mancha,Guadalajara,Zona de caza controlada,8.0,7645.0
2006,Castilla-La Mancha,Toledo,Coto privado de caza,1268.0,1221419.0
2006,Castilla-La Mancha,Toledo,Coto regional / municipal,0.0,0.0
2006,Castilla-La Mancha,Toledo,Coto social / deportivo,1.0,7274.0
2006,Castilla-La Mancha,Toledo,Coto intensivo de caza,90.0,202153.0
2006,Castilla-La Mancha,Toledo,Reserva de caza,0.0,0.0
2006,Castilla-La Mancha,Toledo,Zona de caza controlada,4.0,15023.0
2006,Cataluña,Barcelona,Coto privado de caza,447.0,609482.0
2006,Cataluña,Barcelona,Coto regional / municipal,0.0,0.0
2006,Cataluña,Barcelona,Coto social / deportivo,0.0,0.0
2006,Cataluña,Barcelona,Coto intensivo de caza,12.0,8268.0
2006,Cataluña,Barcelona,Reserva de caza,1.0,11398.0
2006,Cataluña,Barcelona,Zona de caza controlada,3.0,11398.0
2006,Cataluña,Gerona,Coto privado de caza,283.0,525426.0
2006,Cataluña,Gerona,Coto regional / municipal,0.0,0.0
2006,Cataluña,Gerona,Coto social / deportivo,0.0,0.0
2006,Cataluña,Gerona,Coto intensivo de caza,7.0,3625.0
2006,Cataluña,Gerona,Reserva de caza,3.0,29848.0
2006,Cataluña,Gerona,Zona de caza controlada,2.0,2056.0
2006,Cataluña,Lérida,Coto privado de caza,499.0,883984.0
2006,Cataluña,Lérida,Coto regional / municipal,0.0,0.0
2006,Cataluña,Lérida,Coto social / deportivo,0.0,0.0
2006,Cataluña,Lérida,Coto intensivo de caza,10.0,9651.0
2006,Cataluña,Lérida,Reserva de caza,4.0,174703.0
2006,Cataluña,Lérida,Zona de caza controlada,4.0,97828.0
2006,Cataluña,Tarragona,Coto privado de caza,318.0,550753.0
2006,Cataluña,Tarragona,Coto regional / municipal,0.0,0.0
2006,Cataluña,Tarragona,Coto social / deportivo,0.0,0.0
2006,Cataluña,Tarragona,Coto intensivo de caza,6.0,4318.0
2006,Cataluña,Tarragona,Reserva de caza,2.0,23809.0
2006,Cataluña,Tarragona,Zona de caza controlada,6.0,2554.0
2006,Extremadura,Badajoz,Cercado / vallado,126.0,15329.47
2006,Extremadura,Badajoz,Coto privado de caza,693.0,556982.0
2006,Extremadura,Badajoz,Coto regional / municipal,1.0,8017.0
2006,Extremadura,Badajoz,Coto social / deportivo,852.0,355158.0
2006,Extremadura,Badajoz,Coto intensivo de caza,54.0,40604.0
2006,Extremadura,Badajoz,Coto deportivo local,252.0,874382.0
2006,Extremadura,Badajoz,Reserva de caza,1.0,24999.0
2006,Extremadura,Badajoz,Zona de caza controlada,14.0,24654.1
2006,Extremadura,Cáceres,Cercado / vallado,325.0,49692.0
2006,Extremadura,Cáceres,Coto privado de caza,684.0,572652.0
2006,Extremadura,Cáceres,Coto regional / municipal,3.0,24541.0
2006,Extremadura,Cáceres,Coto social / deportivo,588.0,250503.0
2006,Extremadura,Cáceres,Coto intensivo de caza,100.0,68480.0
2006,Extremadura,Cáceres,Coto deportivo local,343.0,762476.0
2006,Extremadura,Cáceres,Reserva de caza,1.0,13010.0
2006,Extremadura,Cáceres,Zona de caza controlada,5.0,10528.0
2006,La Rioja,La Rioja,Coto privado de caza,15.0,6701.0
2006,La Rioja,La Rioja,Coto regional / municipal,89.0,177396.0
2006,La Rioja,La Rioja,Coto social / deportivo,83.0,188162.0
2006,La Rioja,La Rioja,Coto social,7.0,8316.0
2006,La Rioja,La Rioja,Coto intensivo de caza,1.0,680.0
2006,La Rioja,La Rioja,Reserva de caza,1.0,106773.0
2006,La Rioja,La Rioja,Zona de caza controlada,0.0,0.0
2006,Madrid,Madrid,Coto privado de caza,781.0,529495.0
2006,Madrid,Madrid,Coto regional / municipal,0.0,0.0
2006,Madrid,Madrid,Coto social / deportivo,0.0,0.0
2006,Madrid,Madrid,Coto intensivo de caza,0.0,0.0
